"","year","state_abbr","state_name","population","violent_crime","property_crime","tot_crime"
"1457",2007,"US","National",301621157,1422970,9882212,11305182
"1458",2007,"AK","Alaska",683478,4520,23096,27616
"1459",2007,"AL","Alabama",4627851,20775,184082,204857
"1460",2007,"AR","Arkansas",2834797,15226,112130,127356
"1461",2007,"AZ","Arizona",6338755,32835,287308,320143
"1462",2007,"CA","California",36553215,191561,1112510,1304071
"1463",2007,"CO","Colorado",4861515,17101,145808,162909
"1464",2007,"CT","Connecticut",3502309,10547,86528,97075
"1465",2007,"DC","District of Columbia",588292,8325,28922,37247
"1466",2007,"DE","Delaware",864764,6100,29216,35316
"1467",2007,"FL","Florida",18251243,131878,746249,878127
"1468",2007,"GA","Georgia",9544750,46917,371248,418165
"1469",2007,"HI","Hawaii",1283388,3544,52866,56410
"1470",2007,"IA","Iowa",2988046,8970,79133,88103
"1471",2007,"ID","Idaho",1499402,3841,34124,37965
"1472",2007,"IL","Illinois",12852548,68528,377322,445850
"1473",2007,"IN","Indiana",6345289,21310,213887,235197
"1474",2007,"KS","Kansas",2775997,12730,102961,115691
"1475",2007,"KY","Kentucky",4241474,12329,107987,120316
"1476",2007,"LA","Louisiana",4293204,31789,180516,212305
"1477",2007,"MA","Massachusetts",6449755,28487,154743,183230
"1478",2007,"MD","Maryland",5618344,36063,192796,228859
"1479",2007,"ME","Maine",1317207,1565,32249,33814
"1480",2007,"MI","Michigan",10071822,53765,308550,362315
"1481",2007,"MN","Minnesota",5197621,15054,158257,173311
"1482",2007,"MO","Missouri",5878415,32962,225113,258075
"1483",2007,"MS","Mississippi",2918785,8502,90887,99389
"1484",2007,"MT","Montana",957861,3638,27837,31475
"1485",2007,"NC","North Carolina",9061032,42231,369893,412124
"1486",2007,"ND","North Dakota",639715,1343,12796,14139
"1487",2007,"NE","Nebraska",1774571,5524,55765,61289
"1488",2007,"NH","New Hampshire",1315828,1896,26394,28290
"1489",2007,"NJ","New Jersey",8685920,28544,192338,220882
"1490",2007,"NM","New Mexico",1969915,13311,75168,88479
"1491",2007,"NV","Nevada",2565382,19365,97118,116483
"1492",2007,"NY","New York",19297729,79962,383624,463586
"1493",2007,"OH","Ohio",11466917,40759,397681,438440
"1494",2007,"OK","Oklahoma",3617316,18234,128714,146948
"1495",2007,"OR","Oregon",3747455,11015,132773,143788
"1496",2007,"PA","Pennsylvania",12432792,51806,293850,345656
"1497",2007,"RI","Rhode Island",1057832,2424,27576,30000
"1498",2007,"SC","South Carolina",4407709,34630,189304,223934
"1499",2007,"SD","South Dakota",796214,1926,13829,15755
"1500",2007,"TN","Tennessee",6156719,46482,252342,298824
"1501",2007,"TX","Texas",23904380,122014,985421,1107435
"1502",2007,"UT","Utah",2645330,6347,93082,99429
"1503",2007,"VA","Virginia",7712091,21035,191763,212798
"1504",2007,"VT","Vermont",621254,802,14702,15504
"1505",2007,"WA","Washington",6468424,21768,261776,283544
"1506",2007,"WI","Wisconsin",5601640,16330,159305,175635
"1507",2007,"WV","West Virginia",1812035,5016,45620,50636
"1508",2007,"WY","Wyoming",522830,1344,15053,16397
"1509",2008,"US","National",304059724,1394461,9774152,11168613
"1510",2008,"AK","Alaska",686293,4475,20090,24565
"1511",2008,"AL","Alabama",4661900,21110,190416,211526
"1512",2008,"AR","Arkansas",2855390,14649,110360,125009
"1513",2008,"AZ","Arizona",6500180,31567,266653,298220
"1514",2008,"CA","California",36756666,185329,1080996,1266325
"1515",2008,"CO","Colorado",4939456,17480,139340,156820
"1516",2008,"CT","Connecticut",3501252,10737,87210,97947
"1517",2008,"DC","District of Columbia",591833,8509,30211,38720
"1518",2008,"DE","Delaware",873092,6187,31385,37572
"1519",2008,"FL","Florida",18328340,126256,758889,885145
"1520",2008,"GA","Georgia",9685744,47353,387917,435270
"1521",2008,"HI","Hawaii",1288198,3510,45944,49454
"1522",2008,"IA","Iowa",3002555,8651,73273,81924
"1523",2008,"ID","Idaho",1523816,3680,31940,35620
"1524",2008,"IL","Illinois",12901563,67780,378355,446135
"1525",2008,"IN","Indiana",6376792,21525,213639,235164
"1526",2008,"KS","Kansas",2802134,11554,94882,106436
"1527",2008,"KY","Kentucky",4269245,12690,114492,127182
"1528",2008,"LA","Louisiana",4410796,29613,171179,200792
"1529",2008,"MA","Massachusetts",6497967,30137,155919,186056
"1530",2008,"MD","Maryland",5633597,35393,198165,233558
"1531",2008,"ME","Maine",1316456,1572,32433,34005
"1532",2008,"MI","Michigan",10003422,51512,295100,346612
"1533",2008,"MN","Minnesota",5220393,13853,149517,163370
"1534",2008,"MO","Missouri",5911605,29701,216522,246223
"1535",2008,"MS","Mississippi",2938618,8942,85488,94430
"1536",2008,"MT","Montana",967440,3013,26300,29313
"1537",2008,"NC","North Carolina",9222414,43125,372763,415888
"1538",2008,"ND","North Dakota",641481,1441,13029,14470
"1539",2008,"NE","Nebraska",1783432,5570,51350,56920
"1540",2008,"NH","New Hampshire",1315809,2054,28387,30441
"1541",2008,"NJ","New Jersey",8682661,28351,199127,227478
"1542",2008,"NM","New Mexico",1984356,12967,75718,88685
"1543",2008,"NV","Nevada",2600167,18973,90006,108979
"1544",2008,"NY","New York",19490297,77546,388599,466145
"1545",2008,"OH","Ohio",11485910,40436,391667,432103
"1546",2008,"OK","Oklahoma",3642361,19359,126535,145894
"1547",2008,"OR","Oregon",3790060,9909,125169,135078
"1548",2008,"PA","Pennsylvania",12448279,51044,300294,351338
"1549",2008,"RI","Rhode Island",1050788,2656,29895,32551
"1550",2008,"SC","South Carolina",4479800,32746,189950,222696
"1551",2008,"SD","South Dakota",804194,2227,13867,16094
"1552",2008,"TN","Tennessee",6214888,44913,251089,296002
"1553",2008,"TX","Texas",24326974,123585,969865,1093450
"1554",2008,"UT","Utah",2736424,6165,92373,98538
"1555",2008,"VA","Virginia",7769089,20031,196726,216757
"1556",2008,"VT","Vermont",621270,854,15903,16757
"1557",2008,"WA","Washington",6549224,21888,249283,271171
"1558",2008,"WI","Wisconsin",5627967,15507,155456,170963
"1559",2008,"WV","West Virginia",1814468,5006,45971,50977
"1560",2008,"WY","Wyoming",532668,1330,14515,15845
"1561",2009,"US","National",307006550,1325896,9337060,10662956
"1562",2009,"AK","Alaska",698473,4424,20538,24962
"1563",2009,"AL","Alabama",4708708,21194,178007,199201
"1564",2009,"AR","Arkansas",2889450,14905,109078,123983
"1565",2009,"AZ","Arizona",6595778,28128,236721,264849
"1566",2009,"CA","California",36961664,174934,1009433,1184367
"1567",2009,"CO","Colorado",5024748,17022,134196,151218
"1568",2009,"CT","Connecticut",3518288,10588,82625,93213
"1569",2009,"DC","District of Columbia",599657,8089,28495,36584
"1570",2009,"DE","Delaware",885122,5713,29685,35398
"1571",2009,"FL","Florida",18537969,113541,712010,825551
"1572",2009,"GA","Georgia",9829211,42073,360985,403058
"1573",2009,"HI","Hawaii",1295178,3550,47516,51066
"1574",2009,"IA","Iowa",3007856,8485,70080,78565
"1575",2009,"ID","Idaho",1545801,3805,31220,35025
"1576",2009,"IL","Illinois",12910409,64185,353347,417532
"1577",2009,"IN","Indiana",6423113,21455,199907,221362
"1578",2009,"KS","Kansas",2818747,11460,90930,102390
"1579",2009,"KY","Kentucky",4314113,11000,108914,119914
"1580",2009,"LA","Louisiana",4492076,28878,172619,201497
"1581",2009,"MA","Massachusetts",6593587,30503,153178,183681
"1582",2009,"MD","Maryland",5699478,33625,182295,215920
"1583",2009,"ME","Maine",1318301,1580,31706,33286
"1584",2009,"MI","Michigan",9969727,49825,284019,333844
"1585",2009,"MN","Minnesota",5266214,12874,139286,152160
"1586",2009,"MO","Missouri",5987580,29513,201783,231296
"1587",2009,"MS","Mississippi",2951996,8451,87327,95778
"1588",2009,"MT","Montana",974989,2798,24826,27624
"1589",2009,"NC","North Carolina",9380884,37946,343707,381653
"1590",2009,"ND","North Dakota",646844,1723,12813,14536
"1591",2009,"NE","Nebraska",1796619,5199,49731,54930
"1592",2009,"NH","New Hampshire",1324575,2125,28790,30915
"1593",2009,"NJ","New Jersey",8707739,27113,180752,207865
"1594",2009,"NM","New Mexico",2009671,12709,74639,87348
"1595",2009,"NV","Nevada",2643085,18639,80976,99615
"1596",2009,"NY","New York",19541453,75110,377537,452647
"1597",2009,"OH","Ohio",11542645,38305,376446,414751
"1598",2009,"OK","Oklahoma",3687050,18560,132350,150910
"1599",2009,"OR","Oregon",3825657,9968,114780,124748
"1600",2009,"PA","Pennsylvania",12604767,48188,277182,325370
"1601",2009,"RI","Rhode Island",1053209,2678,27558,30236
"1602",2009,"SC","South Carolina",4561242,30799,178310,209109
"1603",2009,"SD","South Dakota",812383,1777,14378,16155
"1604",2009,"TN","Tennessee",6296254,41933,237157,279090
"1605",2009,"TX","Texas",24782302,121684,995082,1116766
"1606",2009,"UT","Utah",2784572,5998,91751,97749
"1607",2009,"VA","Virginia",7882590,18195,194020,212215
"1608",2009,"VT","Vermont",621760,837,15010,15847
"1609",2009,"WA","Washington",6664195,22412,245215,267627
"1610",2009,"WI","Wisconsin",5654774,14650,147692,162342
"1611",2009,"WV","West Virginia",1819777,5554,46215,51769
"1612",2009,"WY","Wyoming",544270,1196,14243,15439
"1613",2010,"US","National",309330219,1251248,9112625,10363873
"1614",2010,"AK","Alaska",714146,4537,20259,24796
"1615",2010,"AL","Alabama",4785401,18363,168828,187191
"1616",2010,"AR","Arkansas",2921588,14711,103820,118531
"1617",2010,"AZ","Arizona",6413158,26528,226802,253330
"1618",2010,"CA","California",37338198,164133,981939,1146072
"1619",2010,"CO","Colorado",5047692,16339,135001,151340
"1620",2010,"CT","Connecticut",3575498,10083,78259,88342
"1621",2010,"DC","District of Columbia",604912,8026,28802,36828
"1622",2010,"DE","Delaware",899792,5608,31078,36686
"1623",2010,"FL","Florida",18838613,101969,669035,771004
"1624",2010,"GA","Georgia",9712157,39068,353449,392517
"1625",2010,"HI","Hawaii",1363359,3603,45667,49270
"1626",2010,"IA","Iowa",3050202,8191,68740,76931
"1627",2010,"ID","Idaho",1571102,3464,31436,34900
"1628",2010,"IL","Illinois",12841980,57132,349064,406196
"1629",2010,"IN","Indiana",6490622,20983,199274,220257
"1630",2010,"KS","Kansas",2859143,10602,89109,99711
"1631",2010,"KY","Kentucky",4347223,10604,111170,121774
"1632",2010,"LA","Louisiana",4545343,25241,165667,190908
"1633",2010,"MA","Massachusetts",6555466,30737,154496,185233
"1634",2010,"MD","Maryland",5785681,31607,173309,204916
"1635",2010,"ME","Maine",1327379,1621,32900,34521
"1636",2010,"MI","Michigan",9877143,48693,271501,320194
"1637",2010,"MN","Minnesota",5310658,12515,136431,148946
"1638",2010,"MO","Missouri",5995715,27440,200858,228298
"1639",2010,"MS","Mississippi",2970072,7999,88596,96595
"1640",2010,"MT","Montana",990958,2733,25409,28142
"1641",2010,"NC","North Carolina",9560234,34679,329202,363881
"1642",2010,"ND","North Dakota",674629,1548,12010,13558
"1643",2010,"NE","Nebraska",1830141,5093,48827,53920
"1644",2010,"NH","New Hampshire",1316807,2204,29230,31434
"1645",2010,"NJ","New Jersey",8799593,27055,183042,210097
"1646",2010,"NM","New Mexico",2065913,12147,70776,82923
"1647",2010,"NV","Nevada",2704283,17929,75004,92933
"1648",2010,"NY","New York",19395206,76492,379710,456202
"1649",2010,"OH","Ohio",11537968,36306,376836,413142
"1650",2010,"OK","Oklahoma",3760184,18100,129464,147564
"1651",2010,"OR","Oregon",3838332,9648,116657,126305
"1652",2010,"PA","Pennsylvania",12717722,46612,276366,322978
"1653",2010,"RI","Rhode Island",1052528,2709,26959,29668
"1654",2010,"SC","South Carolina",4637106,27923,181098,209021
"1655",2010,"SD","South Dakota",816598,2196,15188,17384
"1656",2010,"TN","Tennessee",6357436,38909,232855,271764
"1657",2010,"TX","Texas",25253466,113231,951246,1064477
"1658",2010,"UT","Utah",2775479,5925,88316,94241
"1659",2010,"VA","Virginia",8023953,17184,187403,204587
"1660",2010,"VT","Vermont",625909,820,14160,14980
"1661",2010,"WA","Washington",6742950,21138,249426,270564
"1662",2010,"WI","Wisconsin",5691659,14167,142781,156948
"1663",2010,"WV","West Virginia",1854368,5586,41301,46887
"1664",2010,"WY","Wyoming",564554,1117,13869,14986
"1665",2011,"US","National",311587816,1206031,9052743,10258774
"1666",2011,"AK","Alaska",723860,4416,19094,23510
"1667",2011,"AL","Alabama",4803689,20166,173192,193358
"1668",2011,"AR","Arkansas",2938582,14173,110430,124603
"1669",2011,"AZ","Arizona",6467315,26789,229896,256685
"1670",2011,"CA","California",37683933,154943,973822,1128765
"1671",2011,"CO","Colorado",5116302,16085,132781,148866
"1672",2011,"CT","Connecticut",3586717,9889,77205,87094
"1673",2011,"DC","District of Columbia",619020,7433,29654,37087
"1674",2011,"DE","Delaware",908137,5144,31163,36307
"1675",2011,"FL","Florida",19082262,98198,671200,769398
"1676",2011,"GA","Georgia",9812460,36762,357235,393997
"1677",2011,"HI","Hawaii",1378129,3465,43874,47339
"1678",2011,"IA","Iowa",3064097,7883,72043,79926
"1679",2011,"ID","Idaho",1583744,3202,32875,36077
"1680",2011,"IL","Illinois",12859752,54523,344468,398991
"1681",2011,"IN","Indiana",6516353,21619,206016,227635
"1682",2011,"KS","Kansas",2870386,10209,88655,98864
"1683",2011,"KY","Kentucky",4366814,10465,119037,129502
"1684",2011,"LA","Louisiana",4574766,25373,168529,193902
"1685",2011,"MA","Massachusetts",6607003,28232,148829,177061
"1686",2011,"MD","Maryland",5839572,28817,166846,195663
"1687",2011,"ME","Maine",1328544,1638,33829,35467
"1688",2011,"MI","Michigan",9876801,43731,251329,295060
"1689",2011,"MN","Minnesota",5347299,12323,136183,148506
"1690",2011,"MO","Missouri",6008984,26888,199085,225973
"1691",2011,"MS","Mississippi",2977457,8009,89809,97818
"1692",2011,"MT","Montana",997667,2755,23885,26640
"1693",2011,"NC","North Carolina",9651103,33421,337806,371227
"1694",2011,"ND","North Dakota",684740,1699,13334,15033
"1695",2011,"NE","Nebraska",1842234,4672,50894,55566
"1696",2011,"NH","New Hampshire",1317807,2864,32756,35620
"1697",2011,"NJ","New Jersey",8834773,27203,189719,216922
"1698",2011,"NM","New Mexico",2078674,11904,73549,85453
"1699",2011,"NV","Nevada",2720028,15452,70075,85527
"1700",2011,"NY","New York",19501616,77463,371837,449300
"1701",2011,"OH","Ohio",11541007,35218,380572,415790
"1702",2011,"OK","Oklahoma",3784163,17311,127618,144929
"1703",2011,"OR","Oregon",3868229,9643,121869,131512
"1704",2011,"PA","Pennsylvania",12743948,46189,283442,329631
"1705",2011,"RI","Rhode Island",1050646,2586,27976,30562
"1706",2011,"SC","South Carolina",4673348,27894,183243,211137
"1707",2011,"SD","South Dakota",823593,2105,15299,17404
"1708",2011,"TN","Tennessee",6399787,38895,230900,269795
"1709",2011,"TX","Texas",25631778,104734,892810,997544
"1710",2011,"UT","Utah",2814347,5547,84084,89631
"1711",2011,"VA","Virginia",8104384,16014,182902,198916
"1712",2011,"VT","Vermont",626592,925,15086,16011
"1713",2011,"WA","Washington",6823267,20152,244209,264361
"1714",2011,"WI","Wisconsin",5709843,14268,139912,154180
"1715",2011,"WV","West Virginia",1854908,5497,39009,44506
"1716",2011,"WY","Wyoming",567356,1245,12878,14123
"1717",2012,"US","National",313873685,1217057,9001992,10219049
"1718",2012,"AK","Alaska",730307,4412,20037,24449
"1719",2012,"AL","Alabama",4817528,21693,168878,190571
"1720",2012,"AR","Arkansas",2949828,13851,109389,123240
"1721",2012,"AZ","Arizona",6551149,28077,231701,259778
"1722",2012,"CA","California",37999878,160944,1049465,1210409
"1723",2012,"CO","Colorado",5189458,15951,139355,155306
"1724",2012,"CT","Connecticut",3591765,10183,77169,87352
"1725",2012,"DC","District of Columbia",633427,7866,30757,38623
"1726",2012,"DE","Delaware",917053,5048,30707,35755
"1727",2012,"FL","Florida",19320749,94087,632988,727075
"1728",2012,"GA","Georgia",9915646,37675,339473,377148
"1729",2012,"HI","Hawaii",1390090,3378,43419,46797
"1730",2012,"IA","Iowa",3075039,8167,70357,78524
"1731",2012,"ID","Idaho",1595590,3348,31825,35173
"1732",2012,"IL","Illinois",12868192,53556,332706,386262
"1733",2012,"IN","Indiana",6537782,22544,197994,220538
"1734",2012,"KS","Kansas",2885398,10292,91066,101358
"1735",2012,"KY","Kentucky",4379730,9852,112800,122652
"1736",2012,"LA","Louisiana",4602134,22839,162673,185512
"1737",2012,"MA","Massachusetts",6645303,27047,143325,170372
"1738",2012,"MD","Maryland",5884868,28086,162309,190395
"1739",2012,"ME","Maine",1328501,1626,33398,35024
"1740",2012,"MI","Michigan",9882519,44962,249249,294211
"1741",2012,"MN","Minnesota",5379646,12419,138152,150571
"1742",2012,"MO","Missouri",6024522,27189,199813,227002
"1743",2012,"MS","Mississippi",2986450,7769,83933,91702
"1744",2012,"MT","Montana",1005494,2803,26102,28905
"1745",2012,"NC","North Carolina",9748364,34464,328594,363058
"1746",2012,"ND","North Dakota",701345,1723,14297,16020
"1747",2012,"NE","Nebraska",1855350,4802,51203,56005
"1748",2012,"NH","New Hampshire",1321617,2841,32074,34915
"1749",2012,"NJ","New Jersey",8867749,25727,181481,207208
"1750",2012,"NM","New Mexico",2083540,11660,75094,86754
"1751",2012,"NV","Nevada",2754354,16763,77510,94273
"1752",2012,"NY","New York",19576125,79535,375268,454803
"1753",2012,"OH","Ohio",11553031,34827,370435,405262
"1754",2012,"OK","Oklahoma",3815780,18102,130969,149071
"1755",2012,"OR","Oregon",3899801,9638,126417,136055
"1756",2012,"PA","Pennsylvania",12764475,45384,276562,321946
"1757",2012,"RI","Rhode Island",1050304,2657,27039,29696
"1758",2012,"SC","South Carolina",4723417,26474,181049,207523
"1759",2012,"SD","South Dakota",834047,2701,17326,20027
"1760",2012,"TN","Tennessee",6454914,41213,217925,259138
"1761",2012,"TX","Texas",26060796,106475,876459,982934
"1762",2012,"UT","Utah",2854871,5939,86284,92223
"1763",2012,"VA","Virginia",8186628,15676,178434,194110
"1764",2012,"VT","Vermont",625953,891,15653,16544
"1765",2012,"WA","Washington",6895318,20553,254377,274930
"1766",2012,"WI","Wisconsin",5724554,16254,140780,157034
"1767",2012,"WV","West Virginia",1856680,5943,44500,50443
"1768",2012,"WY","Wyoming",576626,1161,13222,14383
"1769",2013,"US","National",316497531,1168298,8651892,9820190
"1770",2013,"AK","Alaska",737259,4709,21211,25920
"1771",2013,"AL","Alabama",4833996,20834,161835,182669
"1772",2013,"AR","Arkansas",2958765,13705,106477,120182
"1773",2013,"AZ","Arizona",6634997,27576,223294,250870
"1774",2013,"CA","California",38431393,154739,1018907,1173646
"1775",2013,"CO","Colorado",5272086,16099,139974,156073
"1776",2013,"CT","Connecticut",3599341,9439,71274,80713
"1777",2013,"DC","District of Columbia",649111,8415,31097,39512
"1778",2013,"DE","Delaware",925240,4633,29001,33634
"1779",2013,"FL","Florida",19600311,91993,607170,699163
"1780",2013,"GA","Georgia",9994759,37519,339808,377327
"1781",2013,"HI","Hawaii",1408987,3585,45266,48851
"1782",2013,"IA","Iowa",3092341,8443,67976,76419
"1783",2013,"ID","Idaho",1612843,3471,30230,33701
"1784",2013,"IL","Illinois",12890552,51956,296048,348004
"1785",2013,"IN","Indiana",6570713,23627,187472,211099
"1786",2013,"KS","Kansas",2895801,9928,85704,95632
"1787",2013,"KY","Kentucky",4399583,9280,104448,113728
"1788",2013,"LA","Louisiana",4629284,24127,165679,189806
"1789",2013,"MA","Massachusetts",6708874,27264,137274,164538
"1790",2013,"MD","Maryland",5938737,28235,157918,186153
"1791",2013,"ME","Maine",1328702,1761,30454,32215
"1792",2013,"MI","Michigan",9898193,44757,230135,274892
"1793",2013,"MN","Minnesota",5422060,12710,131193,143903
"1794",2013,"MO","Missouri",6044917,26216,189655,215871
"1795",2013,"MS","Mississippi",2992206,8303,81548,89851
"1796",2013,"MT","Montana",1014864,2924,26195,29119
"1797",2013,"NC","North Carolina",9848917,33587,305631,339218
"1798",2013,"ND","North Dakota",723857,1979,15356,17335
"1799",2013,"NE","Nebraska",1868969,4949,49197,54146
"1800",2013,"NH","New Hampshire",1322616,2952,30409,33361
"1801",2013,"NJ","New Jersey",8911502,25748,167634,193382
"1802",2013,"NM","New Mexico",2086895,12990,78958,91948
"1803",2013,"NV","Nevada",2791494,16888,79177,96065
"1804",2013,"NY","New York",19695680,77563,358603,436166
"1805",2013,"OH","Ohio",11572005,33722,338414,372136
"1806",2013,"OK","Oklahoma",3853118,17187,126418,143605
"1807",2013,"OR","Oregon",3928068,9536,125083,134619
"1808",2013,"PA","Pennsylvania",12781296,42825,263176,306001
"1809",2013,"RI","Rhode Island",1053354,2710,25741,28451
"1810",2013,"SC","South Carolina",4771929,24263,173261,197524
"1811",2013,"SD","South Dakota",845510,2733,16274,19007
"1812",2013,"TN","Tennessee",6497269,38063,207683,245746
"1813",2013,"TX","Texas",26505637,108757,862289,971046
"1814",2013,"UT","Utah",2902787,6644,88334,94978
"1815",2013,"VA","Virginia",8270345,16355,171558,187913
"1816",2013,"VT","Vermont",626855,775,13882,14657
"1817",2013,"WA","Washington",6973742,20223,259139,279362
"1818",2013,"WI","Wisconsin",5742953,16118,125694,141812
"1819",2013,"WV","West Virginia",1853595,5657,39929,45586
"1820",2013,"WY","Wyoming",583223,1212,12809,14021
"1821",2014,"US","National",318907401,1153022,8209010,9362032
"1822",2014,"AK","Alaska",737046,4684,20334,25018
"1823",2014,"AL","Alabama",4846411,20727,154087,174814
"1824",2014,"AR","Arkansas",2966835,14248,99452,113700
"1825",2014,"AZ","Arizona",6728783,26422,213406,239828
"1826",2014,"CA","California",38792291,153763,947193,1100956
"1827",2014,"CO","Colorado",5355588,16487,135789,152276
"1828",2014,"CT","Connecticut",3594762,8575,69326,77901
"1829",2014,"DC","District of Columbia",659836,8199,34147,42346
"1830",2014,"DE","Delaware",935968,4568,27915,32483
"1831",2014,"FL","Florida",19905569,91345,583774,675119
"1832",2014,"GA","Georgia",10097132,38955,339146,378101
"1833",2014,"HI","Hawaii",1420257,3362,46022,49384
"1834",2014,"IA","Iowa",3109481,8484,65100,73584
"1835",2014,"ID","Idaho",1634806,3439,30440,33879
"1836",2014,"IL","Illinois",12882189,47775,269647,317422
"1837",2014,"IN","Indiana",6597880,24105,174909,199014
"1838",2014,"KS","Kansas",2902507,10235,80029,90264
"1839",2014,"KY","Kentucky",4412617,9495,99909,109404
"1840",2014,"LA","Louisiana",4648990,23983,161192,185175
"1841",2014,"MA","Massachusetts",6755124,26689,125481,152170
"1842",2014,"MD","Maryland",5975346,26767,150390,177157
"1843",2014,"ME","Maine",1330256,1698,26427,28125
"1844",2014,"MI","Michigan",9916306,42555,202692,245247
"1845",2014,"MN","Minnesota",5457125,12505,125377,137882
"1846",2014,"MO","Missouri",6063827,26882,176436,203318
"1847",2014,"MS","Mississippi",2993443,8331,86887,95218
"1848",2014,"MT","Montana",1023252,3361,25525,28886
"1849",2014,"NC","North Carolina",9940387,32718,285498,318216
"1850",2014,"ND","North Dakota",740040,2001,15857,17858
"1851",2014,"NE","Nebraska",1882980,5201,47526,52727
"1852",2014,"NH","New Hampshire",1327996,2625,26098,28723
"1853",2014,"NJ","New Jersey",8938844,23319,154945,178264
"1854",2014,"NM","New Mexico",2085567,12465,73877,86342
"1855",2014,"NV","Nevada",2838281,18043,74574,92617
"1856",2014,"NY","New York",19748858,75972,339113,415085
"1857",2014,"OH","Ohio",11596998,33130,322517,355647
"1858",2014,"OK","Oklahoma",3879610,16052,117445,133497
"1859",2014,"OR","Oregon",3971202,10294,123142,133436
"1860",2014,"PA","Pennsylvania",12793767,40298,246982,287280
"1861",2014,"RI","Rhode Island",1054907,2320,22982,25302
"1862",2014,"SC","South Carolina",4829160,24038,168281,192319
"1863",2014,"SD","South Dakota",853304,2801,16036,18837
"1864",2014,"TN","Tennessee",6547779,39989,200911,240900
"1865",2014,"TX","Texas",26979078,109711,813515,923226
"1866",2014,"UT","Utah",2944498,6464,85473,91937
"1867",2014,"VA","Virginia",8328098,16522,161934,178456
"1868",2014,"VT","Vermont",626767,643,9721,10364
"1869",2014,"WA","Washington",7063166,20185,261257,281442
"1870",2014,"WI","Wisconsin",5759432,16763,120535,137298
"1871",2014,"WV","West Virginia",1848751,5850,38282,44132
"1872",2014,"WY","Wyoming",584304,1142,11477,12619
"1873",2015,"US","National",320896618,1199310,8024115,9223425
"1874",2015,"AK","Alaska",737709,5391,20806,26197
"1875",2015,"AL","Alabama",4853875,22957,144785,167742
"1876",2015,"AR","Arkansas",2977853,15769,97391,113160
"1877",2015,"AZ","Arizona",6817565,27968,207184,235152
"1878",2015,"CA","California",38993940,166883,1024914,1191797
"1879",2015,"CO","Colorado",5448819,17348,144044,161392
"1880",2015,"CT","Connecticut",3584730,7938,65610,73548
"1881",2015,"DC","District of Columbia",670377,8538,31444,39982
"1882",2015,"DE","Delaware",944076,4760,25545,30305
"1883",2015,"FL","Florida",20244914,93625,570270,663895
"1884",2015,"GA","Georgia",10199398,38891,316013,354904
"1885",2015,"HI","Hawaii",1431603,4201,45389,49590
"1886",2015,"IA","Iowa",3121997,8619,64688,73307
"1887",2015,"ID","Idaho",1652828,3593,28912,32505
"1888",2015,"IL","Illinois",12839047,49755,256962,306717
"1889",2015,"IN","Indiana",6612768,25373,171878,197251
"1890",2015,"KS","Kansas",2906721,11483,80059,91542
"1891",2015,"KY","Kentucky",4424611,9887,97545,107432
"1892",2015,"LA","Louisiana",4668960,25202,157708,182910
"1893",2015,"MA","Massachusetts",6784240,26453,114547,141000
"1894",2015,"MD","Maryland",5994983,28185,142547,170732
"1895",2015,"ME","Maine",1329453,1726,24361,26087
"1896",2015,"MI","Michigan",9917715,41712,191191,232903
"1897",2015,"MN","Minnesota",5482435,13319,121984,135303
"1898",2015,"MO","Missouri",6076204,30292,173788,204080
"1899",2015,"MS","Mississippi",2989390,8190,85785,93975
"1900",2015,"MT","Montana",1032073,3647,27276,30923
"1901",2015,"NC","North Carolina",10035186,34734,275915,310649
"1902",2015,"ND","North Dakota",756835,1949,17716,19665
"1903",2015,"NE","Nebraska",1893765,5167,42597,47764
"1904",2015,"NH","New Hampshire",1330111,2692,23453,26145
"1905",2015,"NJ","New Jersey",8935421,22879,145701,168580
"1906",2015,"NM","New Mexico",2080328,13672,77212,90884
"1907",2015,"NV","Nevada",2883758,20118,77137,97255
"1908",2015,"NY","New York",19747183,75126,317225,392351
"1909",2015,"OH","Ohio",11605090,34373,303743,338116
"1910",2015,"OK","Oklahoma",3907414,16746,114055,130801
"1911",2015,"OR","Oregon",4024634,10680,119752,130432
"1912",2015,"PA","Pennsylvania",12791904,40348,231941,272289
"1913",2015,"RI","Rhode Island",1055607,2565,20038,22603
"1914",2015,"SC","South Carolina",4894834,24448,162830,187278
"1915",2015,"SD","South Dakota",857919,3302,16739,20041
"1916",2015,"TN","Tennessee",6595056,40816,196047,236863
"1917",2015,"TX","Texas",27429639,113193,779234,892427
"1918",2015,"UT","Utah",2990632,7138,89797,96935
"1919",2015,"VA","Virginia",8367587,16705,157803,174508
"1920",2015,"VT","Vermont",626088,747,9064,9811
"1921",2015,"WA","Washington",7160290,20505,249474,269979
"1922",2015,"WI","Wisconsin",5767891,17549,114171,131720
"1923",2015,"WV","West Virginia",1841053,6397,38694,45091
"1924",2015,"WY","Wyoming",586555,1300,11151,12451
"1925",2016,"US","National",323405935,1285606,7928530,9214136
"1926",2016,"AK","Alaska",741522,5966,24876,30842
"1927",2016,"AL","Alabama",4860545,25878,143259,169137
"1928",2016,"AR","Arkansas",2988231,16563,98092,114655
"1929",2016,"AZ","Arizona",6908642,32542,207317,239859
"1930",2016,"CA","California",39296476,174796,1002070,1176866
"1931",2016,"CO","Colorado",5530105,19030,152146,171176
"1932",2016,"CT","Connecticut",3587685,8169,64875,73044
